iter	Logloss
538	0.02929682893
539	0.02927738892
540	0.02921522487
541	0.02912388237
542	0.02910801434
543	0.02908641809
544	0.02904304135
545	0.0290194031
546	0.02897712836
547	0.02888485068
548	0.0288042746
549	0.02878932281
550	0.02871535694
551	0.02870082
552	0.02868564639
553	0.02862759935
554	0.0285831374
555	0.02850495098
556	0.0284708188
557	0.0283968881
558	0.02834924641
559	0.02833677244
560	0.0283134572
561	0.02830502463
562	0.02822328178
563	0.02818135607
564	0.02814797583
565	0.02807697899
566	0.02802115356
567	0.02802115204
568	0.02799443127
569	0.02792050938
570	0.0278327096
571	0.0277605313
572	0.02773710252
573	0.02768620102
574	0.0276187247
575	0.02759717128
576	0.02757968625
577	0.02753925273
578	0.0274858038
579	0.02747532099
580	0.02745133978
581	0.02734329592
582	0.02723903645
583	0.0271838813
584	0.02716023525
585	0.02715103592
586	0.02712389548
587	0.02710402729
588	0.02704565825
589	0.02699490207
590	0.02692454311
591	0.02690469357
592	0.02688208131
593	0.02683726543
594	0.0268372621
595	0.02678841622
596	0.02677762486
597	0.02670986797
598	0.02667356627
599	0.02664212602
600	0.02654483005
601	0.02653159201
602	0.02651057278
603	0.02645433127
604	0.02643408323
605	0.02642489476
606	0.02639470175
607	0.02635234174
608	0.02630126798
609	0.02628054882
610	0.02627092685
611	0.02620996754
612	0.02618973978
613	0.02617016095
614	0.02607555234
615	0.02604564675
616	0.02595173762
617	0.02590862134
618	0.02586245177
619	0.02582454686
620	0.02576346624
621	0.02572796585
622	0.02569921556
623	0.02567671137
624	0.02564087002
625	0.0256195084
626	0.02559983335
627	0.02554321551
628	0.02545689186
629	0.02539197742
630	0.02539067494
631	0.02533511713
632	0.02531387172
633	0.02527107878
634	0.02525674514
635	0.0252373923
636	0.02521035452
637	0.02515681515
638	0.0250942477
639	0.02507690755
640	0.02503441334
641	0.0250259142
642	0.0249464328
643	0.02486389663
644	0.02482977793
645	0.02481795873
646	0.02481481501
647	0.02479361018
648	0.02476707356
649	0.02467231527
650	0.02465655144
651	0.02463699827
652	0.02460854314
653	0.02459204937
654	0.02454668788
655	0.02450946282
656	0.02446683507
657	0.0244406415
658	0.0243634585
659	0.02431884505
660	0.02430324717
661	0.02427816874
662	0.02418178778
663	0.02413607953
664	0.02402089211
665	0.02397450157
666	0.02393500145
667	0.02386606836
668	0.0238514006
669	0.02381839678
670	0.02378362926
671	0.02372156464
672	0.02365907725
673	0.02363178121
674	0.02360863615
675	0.02360026678
676	0.02358944773
677	0.02357498374
678	0.02350295287
679	0.02350091777
680	0.02347884713
681	0.02345923183
682	0.02344950457
683	0.02339830262
684	0.02334160659
685	0.02333006466
686	0.02332587881
687	0.02324146705
688	0.02319049682
689	0.02314035193
690	0.02305996825
691	0.02303732937
692	0.0230159593
693	0.02300175938
694	0.02298283103
695	0.02292860932
696	0.02289169186
697	0.02285109047
698	0.02283612202
699	0.02280820956
700	0.02280628241
701	0.02276977244
702	0.02273898302
703	0.02270349134
704	0.0226467904
705	0.02262240799
706	0.02259663442
707	0.02256900496
708	0.02254698646
709	0.02252410911
710	0.02250535259
711	0.02249457017
712	0.02243114815
713	0.02239488919
714	0.02232300578
715	0.02228291544
716	0.02226564411
717	0.0222529815
718	0.02221704838
719	0.02219091078
720	0.022169305
721	0.0221270227
722	0.0220925042
723	0.02205602784
724	0.0220193197
725	0.02198893482
726	0.02194951577
727	0.02192073113
728	0.02189981715
729	0.02187051085
730	0.0218573237
731	0.02177567714
732	0.0217673645
733	0.02175462596
734	0.0216871626
735	0.02166192273
736	0.0216239064
737	0.02161720576
738	0.02160742721
739	0.02156647935
740	0.02150087214
741	0.02148919196
742	0.02145000171
743	0.02142154122
744	0.02137154713
745	0.02135827643
746	0.0213122006
747	0.02122292454
748	0.02112276228
749	0.02108407515
750	0.02102649318
751	0.02101921836
752	0.02098037981
753	0.02096543662
754	0.02092379599
755	0.02090539403
756	0.02089826141
757	0.02088704702
758	0.02085756327
759	0.02082019628
760	0.02080318084
761	0.02078325776
762	0.02077090267
763	0.02074440515
764	0.02067668203
765	0.02064282806
766	0.0206068683
767	0.02056406223
768	0.02055243952
769	0.02052289954
770	0.02048991359
771	0.02046605844
772	0.02044584605
773	0.0204215319
774	0.02039304795
775	0.02035408632
776	0.02030668972
777	0.02028626808
778	0.02026915357
779	0.02024631928
780	0.02023597125
781	0.02020628576
782	0.0201883503
783	0.02017114846
784	0.02012581028
785	0.02010011105
786	0.0200880142
787	0.02006881571
788	0.02002698594
789	0.01998352541
790	0.01997759599
791	0.01996548537
792	0.01995210144
793	0.01992993467
794	0.01991667337
795	0.01990585866
796	0.01987917838
797	0.01984573109
798	0.01982933365
799	0.01977794719
800	0.01977186583
801	0.01975278214
802	0.01973527311
803	0.01972437278
804	0.01967954384
805	0.01967680199
806	0.01966063562
807	0.0196139902
808	0.01960768358
809	0.01954892141
810	0.01953944917
811	0.01948655665
812	0.01946892069
813	0.01945210013
814	0.01942859175
815	0.01942311617
816	0.01940428448
817	0.01938030588
818	0.0193756793
819	0.01931278928
820	0.0192954613
821	0.01925460881
822	0.01921225143
823	0.01919772764
824	0.0191802155
825	0.01916820522
826	0.01910490198
827	0.01910439942
828	0.01905624291
829	0.01904168827
830	0.01900912549
831	0.0189977975
832	0.01896257096
833	0.01890538364
834	0.01888207987
835	0.01886421227
836	0.01883342077
837	0.01881393937
838	0.01877594205
839	0.0187594472
840	0.01871070458
841	0.01870817068
842	0.01866008986
843	0.01863111233
844	0.01861643442
845	0.01859386167
846	0.01856273721
847	0.01854791234
848	0.01850167123
849	0.01848560636
850	0.01845792127
851	0.01844226811
852	0.01842511206
853	0.01839229447
854	0.0183563452
855	0.01832443022
856	0.01831381891
857	0.0182988339
858	0.01824457769
859	0.01823215887
860	0.01821803327
861	0.01821558404
862	0.01818185323
863	0.01815336313
864	0.01813066486
865	0.01809999653
866	0.01806680665
867	0.01805763216
868	0.01803298847
869	0.01799496046
870	0.0179876702
871	0.01798542552
872	0.01797022846
873	0.01792266664
874	0.01790977903
875	0.0178598272
876	0.01782445787
877	0.01780205878
878	0.01779089268
879	0.01776848046
880	0.01775938843
881	0.01773928017
882	0.01772119626
883	0.01769749436
884	0.01768381156
885	0.01766564355
886	0.01765751131
887	0.01761259841
888	0.01759978593
889	0.01757497675
890	0.01756358039
891	0.01755161855
892	0.0175176489
893	0.01749940577
894	0.01749750553
895	0.01748281759
896	0.01747643752
897	0.01747362309
898	0.01745915799
899	0.01740822223
900	0.01737654857
901	0.0173630598
902	0.01732048371
903	0.01730825033
904	0.0172993163
905	0.01728751759
906	0.0172730117
907	0.01726118128
908	0.01725500146
909	0.01724107702
910	0.01722871814
911	0.01721639453
912	0.01715111221
913	0.01712840265
914	0.01712040245
915	0.01711418507
916	0.01711171879
917	0.01709605736
918	0.01706841252
919	0.01705023064
920	0.01701880112
921	0.01698968446
922	0.01697692296
923	0.01695454229
924	0.01694481271
925	0.01692510231
926	0.01689935321
927	0.01688989071
928	0.01688858938
929	0.01683562655
930	0.01683129869
931	0.01682781542
932	0.01681879663
933	0.01680445751
934	0.01679815619
935	0.01678969747
936	0.01676779962
937	0.0167465547
938	0.01672507049
939	0.0167020557
940	0.01668001452
941	0.0166529428
942	0.01663333707
943	0.01662223084
944	0.01659671507
945	0.01657743071
946	0.01653700927
947	0.01651136501
948	0.0164642429
949	0.01644663139
950	0.01643845229
951	0.01643328094
952	0.01639926331
953	0.0163959502
954	0.01638717367
955	0.01636475036
956	0.01634115708
957	0.01632115821
958	0.01631139217
959	0.01628902837
960	0.01626804534
961	0.01625278125
962	0.01623443058
963	0.01620302049
964	0.01614449918
965	0.01614055944
966	0.0161240346
967	0.01609788552
968	0.01608328746
969	0.01607625734
970	0.01605244427
971	0.01601730302
972	0.016007133
973	0.0160017398
974	0.01599012968
975	0.01596863819
976	0.01592700931
977	0.01589929845
978	0.01588654166
979	0.01588029694
980	0.01585767034
981	0.0158458506
982	0.01584023968
983	0.01582599343
984	0.01580835562
985	0.0157956938
986	0.01577364439
987	0.01576089882
988	0.01571953525
989	0.01567802785
990	0.01566615273
991	0.01566084387
992	0.01565384228
993	0.01562348439
994	0.01561965816
995	0.01559443601
996	0.01557902469
997	0.01552636424
998	0.0155220191
999	0.0155048066
